
 eiger (newyork) : TURBOMOLE rev. V7.4.1 (b987a8a8) compiled 15 Oct 2019 at 12:03:25
 Copyright (C) 2019 TURBOMOLE GmbH, Karlsruhe


    2020-03-08 22:09:27.562 

                                                                                
  
Total energy =   -331.6524076623 H =     -9024.7263259 eV
 
 HOMO-LUMO Separation
   HOMO:    73. a  37 a     -0.19909176 H =     -5.41757 eV
   LUMO:    74. b  37 a     -0.08688966 H =     -2.36439 eV
   Gap :                    +0.11220210 H =     +3.05318 eV
 
Number of MOs=    876, Electrons=     73.00, Symmetry: c1   
 
   Nr.   Orbital    Occupation       Energy
  478. a 240 a                     +1.833812 H =       +49.901 eV
  477. a 239 a                     +1.831922 H =       +49.849 eV
  476. b 238 a                     +1.826364 H =       +49.698 eV
  475. a 238 a                     +1.823586 H =       +49.622 eV
  474. b 237 a                     +1.817192 H =       +49.448 eV
  473. a 237 a                     +1.811910 H =       +49.305 eV
  472. b 236 a                     +1.794170 H =       +48.822 eV
  471. a 236 a                     +1.788642 H =       +48.671 eV
  470. b 235 a                     +1.776981 H =       +48.354 eV
  469. a 235 a                     +1.774359 H =       +48.283 eV
  468. b 234 a                     +1.768682 H =       +48.128 eV
  467. a 234 a                     +1.766544 H =       +48.070 eV
  466. b 233 a                     +1.757538 H =       +47.825 eV
  465. a 233 a                     +1.754197 H =       +47.734 eV
  464. b 232 a                     +1.731938 H =       +47.128 eV
  463. a 232 a                     +1.728621 H =       +47.038 eV
  462. b 231 a                     +1.727931 H =       +47.019 eV
  461. a 231 a                     +1.722306 H =       +46.866 eV
  460. b 230 a                     +1.721463 H =       +46.843 eV
  459. a 230 a                     +1.717398 H =       +46.733 eV
  458. b 229 a                     +1.715973 H =       +46.694 eV
  457. a 229 a                     +1.712732 H =       +46.606 eV
  456. b 228 a                     +1.707559 H =       +46.465 eV
  455. a 228 a                     +1.704712 H =       +46.388 eV
  454. b 227 a                     +1.696428 H =       +46.162 eV
  453. a 227 a                     +1.691210 H =       +46.020 eV
  452. b 226 a                     +1.684681 H =       +45.843 eV
  451. a 226 a                     +1.681666 H =       +45.760 eV
  450. b 225 a                     +1.679810 H =       +45.710 eV
  449. a 225 a                     +1.676828 H =       +45.629 eV
  448. b 224 a                     +1.661503 H =       +45.212 eV
  447. b 223 a                     +1.661039 H =       +45.199 eV
  446. a 224 a                     +1.658338 H =       +45.126 eV
  445. a 223 a                     +1.656932 H =       +45.087 eV
  444. b 222 a                     +1.656147 H =       +45.066 eV
  443. b 221 a                     +1.655608 H =       +45.051 eV
  442. a 222 a                     +1.653006 H =       +44.981 eV
  441. a 221 a                     +1.652652 H =       +44.971 eV
  440. b 220 a                     +1.636658 H =       +44.536 eV
  439. a 220 a                     +1.633593 H =       +44.452 eV
  438. b 219 a                     +1.633222 H =       +44.442 eV
  437. a 219 a                     +1.627844 H =       +44.296 eV
  436. b 218 a                     +1.623820 H =       +44.186 eV
  435. b 217 a                     +1.623282 H =       +44.172 eV
  434. a 218 a                     +1.621361 H =       +44.119 eV
  433. a 217 a                     +1.620043 H =       +44.084 eV
  432. b 216 a                     +1.614504 H =       +43.933 eV
  431. a 216 a                     +1.611491 H =       +43.851 eV
  430. b 215 a                     +1.608488 H =       +43.769 eV
  429. a 215 a                     +1.604335 H =       +43.656 eV
  428. b 214 a                     +1.594379 H =       +43.385 eV
  427. a 214 a                     +1.591911 H =       +43.318 eV
  426. b 213 a                     +1.591905 H =       +43.318 eV
  425. a 213 a                     +1.589632 H =       +43.256 eV
  424. b 212 a                     +1.585349 H =       +43.140 eV
  423. a 212 a                     +1.581766 H =       +43.042 eV
  422. b 211 a                     +1.561365 H =       +42.487 eV
  421. a 211 a                     +1.555977 H =       +42.340 eV
  420. b 210 a                     +1.550657 H =       +42.196 eV
  419. a 210 a                     +1.547151 H =       +42.100 eV
  418. b 209 a                     +1.530085 H =       +41.636 eV
  417. a 209 a                     +1.526025 H =       +41.525 eV
  416. b 208 a                     +1.523860 H =       +41.466 eV
  415. a 208 a                     +1.520681 H =       +41.380 eV
  414. b 207 a                     +1.495685 H =       +40.700 eV
  413. a 207 a                     +1.491531 H =       +40.587 eV
  412. b 206 a                     +1.462304 H =       +39.791 eV
  411. a 206 a                     +1.457898 H =       +39.671 eV
  410. b 205 a                     +1.447554 H =       +39.390 eV
  409. b 204 a                     +1.447072 H =       +39.377 eV
  408. a 205 a                     +1.443323 H =       +39.275 eV
  407. a 204 a                     +1.441707 H =       +39.231 eV
  406. b 203 a                     +1.436838 H =       +39.098 eV
  405. a 203 a                     +1.433232 H =       +39.000 eV
