# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  65520.00       0.0111763139    -688.8634105581    -688.8745868720       0.0000000000     294.0732815641       0.0000000000
  65560.00       0.0104823068    -688.8633765432    -688.8738588500       0.0000000000     275.8124374770       0.0000000000
  65600.00       0.0102173665    -688.8633822175    -688.8735995840       0.0000000000     268.8412778120       0.0000000000
  65640.00       0.0104686381    -688.8634321289    -688.8739007670       0.0000000000     275.4527840585       0.0000000000
  65680.00       0.0106618227    -688.8634846283    -688.8741464510       0.0000000000     280.5358920332       0.0000000000
  65720.00       0.0103403643    -688.8634751517    -688.8738155160       0.0000000000     272.0776191653       0.0000000000
  65760.00       0.0099020388    -688.8634288412    -688.8733308800       0.0000000000     260.5443140418       0.0000000000
  65800.00       0.0101107190    -688.8634591210    -688.8735698400       0.0000000000     266.0351472456       0.0000000000
  65840.00       0.0108049565    -688.8635439215    -688.8743488780       0.0000000000     284.3020557318       0.0000000000
  65880.00       0.0111839953    -688.8635675957    -688.8747515910       0.0000000000     294.2753970194       0.0000000000
  65920.00       0.0111164361    -688.8635443599    -688.8746607960       0.0000000000     292.4977661662       0.0000000000
  65960.00       0.0110966366    -688.8635343804    -688.8746310170       0.0000000000     291.9767987170       0.0000000000
  66000.00       0.0113946300    -688.8635590220    -688.8749536520       0.0000000000     299.8176552761       0.0000000000
  66040.00       0.0116908296    -688.8636055184    -688.8752963480       0.0000000000     307.6113170171       0.0000000000
  66080.00       0.0114123782    -688.8636119258    -688.8750243040       0.0000000000     300.2846510293       0.0000000000
  66120.00       0.0105850406    -688.8635529724    -688.8741380130       0.0000000000     278.5155875091       0.0000000000
  66160.00       0.0099841024    -688.8635357636    -688.8735198660       0.0000000000     262.7035872175       0.0000000000
  66200.00       0.0099253496    -688.8635991194    -688.8735244690       0.0000000000     261.1576738820       0.0000000000
  66240.00       0.0098444689    -688.8636343491    -688.8734788180       0.0000000000     259.0295259330       0.0000000000
  66280.00       0.0094417786    -688.8636171924    -688.8730589710       0.0000000000     248.4338609582       0.0000000000
  66320.00       0.0091105290    -688.8635988860    -688.8727094150       0.0000000000     239.7179594179       0.0000000000
  66360.00       0.0092787621    -688.8636147069    -688.8728934690       0.0000000000     244.1445402829       0.0000000000
  66400.00       0.0098569192    -688.8636633368    -688.8735202560       0.0000000000     259.3571206035       0.0000000000
  66440.00       0.0103276398    -688.8636978532    -688.8740254930       0.0000000000     271.7428087998       0.0000000000
  66480.00       0.0104357399    -688.8636774161    -688.8741131560       0.0000000000     274.5871588677       0.0000000000
  66520.00       0.0105535777    -688.8636607883    -688.8742143660       0.0000000000     277.6877285924       0.0000000000
  66560.00       0.0110162337    -688.8637011073    -688.8747173410       0.0000000000     289.8612223433       0.0000000000
  66600.00       0.0115928953    -688.8637410917    -688.8753339870       0.0000000000     305.0344501858       0.0000000000
  66640.00       0.0119402136    -688.8637532134    -688.8756934270       0.0000000000     314.1731555813       0.0000000000
  66680.00       0.0120357605    -688.8637584705    -688.8757942310       0.0000000000     316.6872041615       0.0000000000
  66720.00       0.0120671260    -688.8637817060    -688.8758488320       0.0000000000     317.5124983739       0.0000000000
  66760.00       0.0121560231    -688.8638268169    -688.8759828400       0.0000000000     319.8515758238       0.0000000000
  66800.00       0.0121593411    -688.8638678679    -688.8760272090       0.0000000000     319.9388790981       0.0000000000
  66840.00       0.0118316595    -688.8638833155    -688.8757149750       0.0000000000     311.3168587535       0.0000000000
  66880.00       0.0111765219    -688.8638827771    -688.8750592990       0.0000000000     294.0787555624       0.0000000000
  66920.00       0.0103473452    -688.8638946868    -688.8742420320       0.0000000000     272.2613012377       0.0000000000
  66960.00       0.0094180185    -688.8639063945    -688.8733244130       0.0000000000     247.8086820525       0.0000000000
  67000.00       0.0084964949    -688.8639160011    -688.8724124960       0.0000000000     223.5613787345       0.0000000000
  67040.00       0.0077255078    -688.8639316462    -688.8716571540       0.0000000000     203.2750198644       0.0000000000
  67080.00       0.0071858619    -688.8639469391    -688.8711328010       0.0000000000     189.0757548391       0.0000000000
  67120.00       0.0069217647    -688.8639701693    -688.8708919340       0.0000000000     182.1267803064       0.0000000000
  67160.00       0.0068579229    -688.8640080951    -688.8708660180       0.0000000000     180.4469612429       0.0000000000
  67200.00       0.0067708183    -688.8640395967    -688.8708104150       0.0000000000     178.1550501434       0.0000000000
  67240.00       0.0065540748    -688.8640484192    -688.8706024940       0.0000000000     172.4520548933       0.0000000000
  67280.00       0.0063547060    -688.8640624610    -688.8704171670       0.0000000000     167.2062237475       0.0000000000
  67320.00       0.0062566531    -688.8640900259    -688.8703466790       0.0000000000     164.6262376709       0.0000000000
  67360.00       0.0061862160    -688.8641076930    -688.8702939090       0.0000000000     162.7728837388       0.0000000000
  67400.00       0.0061471627    -688.8641245573    -688.8702717200       0.0000000000     161.7453065386       0.0000000000
  67440.00       0.0061804666    -688.8641426764    -688.8703231430       0.0000000000     162.6216050041       0.0000000000
  67480.00       0.0063107164    -688.8641493036    -688.8704600200       0.0000000000     166.0487620478       0.0000000000
  67520.00       0.0065886273    -688.8641579707    -688.8707465980       0.0000000000     173.3612048933       0.0000000000
  67560.00       0.0069773318    -688.8641825932    -688.8711599250       0.0000000000     183.5888709848       0.0000000000
  67600.00       0.0072896440    -688.8642008610    -688.8714905050       0.0000000000     191.8064886815       0.0000000000
  67640.00       0.0074149051    -688.8642066049    -688.8716215100       0.0000000000     195.1023825527       0.0000000000
  67680.00       0.0073990364    -688.8642204936    -688.8716195300       0.0000000000     194.6848425871       0.0000000000
  67720.00       0.0072758743    -688.8642299857    -688.8715058600       0.0000000000     191.4441784743       0.0000000000
  67760.00       0.0071263824    -688.8642370166    -688.8713633990       0.0000000000     187.5107206335       0.0000000000
  67800.00       0.0070571935    -688.8642479075    -688.8713051010       0.0000000000     185.6902089511       0.0000000000
  67840.00       0.0070867434    -688.8642539696    -688.8713407130       0.0000000000     186.4677310423       0.0000000000
  67880.00       0.0072540298    -688.8642681182    -688.8715221480       0.0000000000     190.8694010222       0.0000000000
  67920.00       0.0075685896    -688.8642956164    -688.8718642060       0.0000000000     199.1461590443       0.0000000000
  67960.00       0.0078730532    -688.8643176008    -688.8721906540       0.0000000000     207.1572623838       0.0000000000
  68000.00       0.0080936568    -688.8643227192    -688.8724163760       0.0000000000     212.9618270339       0.0000000000
  68040.00       0.0083453792    -688.8643440618    -688.8726894410       0.0000000000     219.5851945394       0.0000000000
  68080.00       0.0085299778    -688.8643756072    -688.8729055850       0.0000000000     224.4423870191       0.0000000000
  68120.00       0.0084654654    -688.8643807656    -688.8728462310       0.0000000000     222.7449251771       0.0000000000
  68160.00       0.0083248143    -688.8643777337    -688.8727025480       0.0000000000     219.0440871349       0.0000000000
  68200.00       0.0083761727    -688.8643880433    -688.8727642160       0.0000000000     220.3954375720       0.0000000000
  68240.00       0.0086381768    -688.8644150192    -688.8730531960       0.0000000000     227.2893406521       0.0000000000
  68280.00       0.0089363542    -688.8644495688    -688.8733859230       0.0000000000     235.1350391012       0.0000000000
  68320.00       0.0090942632    -688.8644654718    -688.8735597350       0.0000000000     239.2899709905       0.0000000000
  68360.00       0.0091837079    -688.8644642841    -688.8736479920       0.0000000000     241.6434561007       0.0000000000
  68400.00       0.0093981924    -688.8644997836    -688.8738979760       0.0000000000     247.2870130993       0.0000000000
  68440.00       0.0095164219    -688.8645490161    -688.8740654380       0.0000000000     250.3978899922       0.0000000000
  68480.00       0.0091880341    -688.8645493969    -688.8737374310       0.0000000000     241.7572874504       0.0000000000
  68520.00       0.0086221907    -688.8645370903    -688.8731592810       0.0000000000     226.8687092469       0.0000000000
  68560.00       0.0082574663    -688.8645551117    -688.8728125780       0.0000000000     217.2720122452       0.0000000000
  68600.00       0.0081486376    -688.8645964094    -688.8727450470       0.0000000000     214.4084925858       0.0000000000
  68640.00       0.0080034649    -688.8646325351    -688.8726360000       0.0000000000     210.5886809779       0.0000000000
  68680.00       0.0076127762    -688.8646374348    -688.8722502110       0.0000000000     200.3088047825       0.0000000000
  68720.00       0.0071863976    -688.8646240804    -688.8718104780       0.0000000000     189.0898504105       0.0000000000
  68760.00       0.0070899483    -688.8646518177    -688.8717417660       0.0000000000     186.5520596931       0.0000000000
  68800.00       0.0071708169    -688.8647109391    -688.8718817560       0.0000000000     188.6798874191       0.0000000000
  68840.00       0.0069303759    -688.8647304191    -688.8716607950       0.0000000000     182.3533601455       0.0000000000
  68880.00       0.0063428915    -688.8647138425    -688.8710567340       0.0000000000     166.8953603567       0.0000000000
  68920.00       0.0058598205    -688.8647023075    -688.8705621280       0.0000000000     154.1847046717       0.0000000000
  68960.00       0.0058135406    -688.8647172654    -688.8705308060       0.0000000000     152.9669788495       0.0000000000
  69000.00       0.0060836715    -688.8647529255    -688.8708365970       0.0000000000     160.0747136210       0.0000000000
  69040.00       0.0062629595    -688.8647738265    -688.8710367860       0.0000000000     164.7921740617       0.0000000000
  69080.00       0.0061843713    -688.8647573847    -688.8709417560       0.0000000000     162.7243459679       0.0000000000
  69120.00       0.0061528149    -688.8647436011    -688.8708964160       0.0000000000     161.8940274386       0.0000000000
  69160.00       0.0064307206    -688.8647712874    -688.8712020080       0.0000000000     169.2063343161       0.0000000000
  69200.00       0.0067932507    -688.8648098173    -688.8716030680       0.0000000000     178.7452953127       0.0000000000
  69240.00       0.0068768574    -688.8648263296    -688.8717031870       0.0000000000     180.9451695847       0.0000000000
  69280.00       0.0066602750    -688.8648171940    -688.8714774690       0.0000000000     175.2464123596       0.0000000000
  69320.00       0.0064949622    -688.8648091538    -688.8713041160       0.0000000000     170.8966723151       0.0000000000
  69360.00       0.0066880656    -688.8648364634    -688.8715245290       0.0000000000     175.9776446628       0.0000000000
  69400.00       0.0070753933    -688.8648853907    -688.8719607840       0.0000000000     186.1690841656       0.0000000000
  69440.00       0.0072544869    -688.8649031601    -688.8721576470       0.0000000000     190.8814290481       0.0000000000
  69480.00       0.0072477911    -688.8648842509    -688.8721320420       0.0000000000     190.7052471693       0.0000000000
  69520.00       0.0074711260    -688.8648943790    -688.8723655050       0.0000000000     196.5816793139       0.0000000000
  69560.00       0.0080076285    -688.8649439615    -688.8729515900       0.0000000000     210.6982330826       0.0000000000
  69600.00       0.0084405825    -688.8649810365    -688.8734216190       0.0000000000     222.0901999616       0.0000000000
  69640.00       0.0084763562    -688.8649865518    -688.8734629080       0.0000000000     223.0314860261       0.0000000000
  69680.00       0.0083380708    -688.8649734182    -688.8733114890       0.0000000000     219.3928938048       0.0000000000
  69720.00       0.0084780414    -688.8649790336    -688.8734570750       0.0000000000     223.0758251916       0.0000000000
  69760.00       0.0090110606    -688.8650239214    -688.8740349820       0.0000000000     237.1007276917       0.0000000000
  69800.00       0.0095134544    -688.8650707196    -688.8745841740       0.0000000000     250.3198094790       0.0000000000
  69840.00       0.0095793695    -688.8650669775    -688.8746463470       0.0000000000     252.0541784524       0.0000000000
  69880.00       0.0094047097    -688.8650460403    -688.8744507500       0.0000000000     247.4584970338       0.0000000000
  69920.00       0.0094339126    -688.8650719774    -688.8745058900       0.0000000000     248.2268911915       0.0000000000
  69960.00       0.0096226062    -688.8651241828    -688.8747467890       0.0000000000     253.1918308860       0.0000000000
  70000.00       0.0095681717    -688.8651542053    -688.8747223770       0.0000000000     251.7595401945       0.0000000000
  70040.00       0.0091491579    -688.8651569841    -688.8743061420       0.0000000000     240.7343696673       0.0000000000
  70080.00       0.0086440262    -688.8651568328    -688.8738008590       0.0000000000     227.4432494569       0.0000000000
  70120.00       0.0083661830    -688.8651759760    -688.8735421590       0.0000000000     220.1325877522       0.0000000000
  70160.00       0.0082583484    -688.8652186946    -688.8734770430       0.0000000000     217.2952217162       0.0000000000
  70200.00       0.0079130445    -688.8652490295    -688.8731620740       0.0000000000     208.2095212460       0.0000000000
  70240.00       0.0072040138    -688.8652337482    -688.8724377620       0.0000000000     189.5533726893       0.0000000000
  70280.00       0.0065883515    -688.8652207035    -688.8718090550       0.0000000000     173.3539479884       0.0000000000
  70320.00       0.0064155532    -688.8652514608    -688.8716670140       0.0000000000     168.8072477211       0.0000000000
  70360.00       0.0064288450    -688.8652850560    -688.8717139010       0.0000000000     169.1569824813       0.0000000000
  70400.00       0.0062457651    -688.8652886159    -688.8715343810       0.0000000000     164.3397496940       0.0000000000
  70440.00       0.0058704933    -688.8652715097    -688.8711420030       0.0000000000     154.4655290750       0.0000000000
  70480.00       0.0056182374    -688.8652573386    -688.8708755760       0.0000000000     147.8281233536       0.0000000000
  70520.00       0.0057414333    -688.8652746507    -688.8710160840       0.0000000000     151.0696771850       0.0000000000
  70560.00       0.0060751508    -688.8653155092    -688.8713906600       0.0000000000     159.8505153616       0.0000000000
  70600.00       0.0062080529    -688.8653226771    -688.8715307300       0.0000000000     163.3474601310       0.0000000000
  70640.00       0.0061594568    -688.8652892752    -688.8714487320       0.0000000000     162.0687916511       0.0000000000
  70680.00       0.0064028637    -688.8652836573    -688.8716865210       0.0000000000     168.4733579139       0.0000000000
  70720.00       0.0070885249    -688.8653247611    -688.8724132860       0.0000000000     186.5146065670       0.0000000000
  70760.00       0.0078158204    -688.8653647946    -688.8731806150       0.0000000000     205.6513435730       0.0000000000
  70800.00       0.0082280073    -688.8653712157    -688.8735992230       0.0000000000     216.4968823390       0.0000000000
  70840.00       0.0084712464    -688.8653520246    -688.8738232710       0.0000000000     222.8970360782       0.0000000000
  70880.00       0.0090015722    -688.8653565938    -688.8743581660       0.0000000000     236.8510674939       0.0000000000
  70920.00       0.0098979852    -688.8654153138    -688.8753132990       0.0000000000     260.4376549504       0.0000000000
  70960.00       0.0105927762    -688.8654676418    -688.8760604180       0.0000000000     278.7191279956       0.0000000000
  71000.00       0.0106741741    -688.8654529929    -688.8761271670       0.0000000000     280.8608845447       0.0000000000
  71040.00       0.0105746929    -688.8654207121    -688.8759954050       0.0000000000     278.2433162804       0.0000000000
  71080.00       0.0109232094    -688.8654419076    -688.8763651170       0.0000000000     287.4135490275       0.0000000000
  71120.00       0.0115851409    -688.8654930841    -688.8770782250       0.0000000000     304.8304163720       0.0000000000
  71160.00       0.0119218332    -688.8655120618    -688.8774338950       0.0000000000     313.6895260306       0.0000000000
  71200.00       0.0117122120    -688.8654900230    -688.8772022350       0.0000000000     308.1739341774       0.0000000000
  71240.00       0.0114123113    -688.8654744437    -688.8768867550       0.0000000000     300.2828896783       0.0000000000
  71280.00       0.0115124486    -688.8655129344    -688.8770253830       0.0000000000     302.9177211382       0.0000000000
  71320.00       0.0118139513    -688.8655885807    -688.8774025320       0.0000000000     310.8509179875       0.0000000000
  71360.00       0.0116709784    -688.8656251546    -688.8772961330       0.0000000000     307.0889881753       0.0000000000
  71400.00       0.0109340479    -688.8655980521    -688.8765321000       0.0000000000     287.6987333418       0.0000000000
  71440.00       0.0102046187    -688.8655762903    -688.8757809090       0.0000000000     268.5058538910       0.0000000000
  71480.00       0.0099274042    -688.8656099488    -688.8755373530       0.0000000000     261.2117349008       0.0000000000
  71520.00       0.0097364591    -688.8656560769    -688.8753925360       0.0000000000     256.1875505344       0.0000000000
  71560.00       0.0090868052    -688.8656574748    -688.8747442800       0.0000000000     239.0937339138       0.0000000000
  71600.00       0.0080972775    -688.8656198955    -688.8737171730       0.0000000000     213.0570949694       0.0000000000
  71640.00       0.0073810940    -688.8656085610    -688.8729896550       0.0000000000     194.2127379980       0.0000000000
  71680.00       0.0071686160    -688.8656513490    -688.8728199650       0.0000000000     188.6219792252       0.0000000000
  71720.00       0.0069878983    -688.8656894117    -688.8726773100       0.0000000000     183.8668987825       0.0000000000
  71760.00       0.0064231170    -688.8656725880    -688.8720957050       0.0000000000     169.0062666430       0.0000000000
  71800.00       0.0057595761    -688.8656358019    -688.8713953780       0.0000000000     151.5470533135       0.0000000000
  71840.00       0.0055650371    -688.8656387399    -688.8712037770       0.0000000000     146.4283076079       0.0000000000
  71880.00       0.0059033155    -688.8656816395    -688.8715849550       0.0000000000     155.3291519145       0.0000000000
  71920.00       0.0063074198    -688.8657137732    -688.8720211930       0.0000000000     165.9620201830       0.0000000000
  71960.00       0.0064606112    -688.8657031408    -688.8721637520       0.0000000000     169.9928233260       0.0000000000
  72000.00       0.0065797527    -688.8656821523    -688.8722619050       0.0000000000     173.1276966565       0.0000000000
  72040.00       0.0069990700    -688.8656992160    -688.8726982860       0.0000000000     184.1608507591       0.0000000000
  72080.00       0.0076092305    -688.8657384545    -688.8733476850       0.0000000000     200.2155089493       0.0000000000
  72120.00       0.0080392738    -688.8657542032    -688.8737934770       0.0000000000     211.5308893175       0.0000000000
  72160.00       0.0082189336    -688.8657487654    -688.8739676990       0.0000000000     216.2581334078       0.0000000000
  72200.00       0.0083859916    -688.8657524654    -688.8741384570       0.0000000000     220.6537954846       0.0000000000
  72240.00       0.0087173650    -688.8657723480    -688.8744897130       0.0000000000     229.3729548685       0.0000000000
  72280.00       0.0091540115    -688.8658061985    -688.8749602100       0.0000000000     240.8620793023       0.0000000000
  72320.00       0.0094643924    -688.8658412616    -688.8753056540       0.0000000000     249.0288791650       0.0000000000
  72360.00       0.0095267731    -688.8658602829    -688.8753870560       0.0000000000     250.6702541497       0.0000000000
  72400.00       0.0094860062    -688.8658794908    -688.8753654970       0.0000000000     249.5975866892       0.0000000000
  72440.00       0.0094701212    -688.8659151748    -688.8753852960       0.0000000000     249.1796167848       0.0000000000
  72480.00       0.0093870297    -688.8659451403    -688.8753321700       0.0000000000     246.9932992590       0.0000000000
  72520.00       0.0091529811    -688.8659619079    -688.8751148890       0.0000000000     240.8349667795       0.0000000000
  72560.00       0.0088156048    -688.8659813372    -688.8747969420       0.0000000000     231.9578581318       0.0000000000
  72600.00       0.0084176772    -688.8659976178    -688.8744152950       0.0000000000     221.4875110235       0.0000000000
  72640.00       0.0080270149    -688.8660024801    -688.8740294950       0.0000000000     211.2083331534       0.0000000000
  72680.00       0.0077841363    -688.8660117287    -688.8737958650       0.0000000000     204.8176632177       0.0000000000
  72720.00       0.0077346521    -688.8660326579    -688.8737673100       0.0000000000     203.5156258304       0.0000000000
  72760.00       0.0077629666    -688.8660582914    -688.8738212580       0.0000000000     204.2606425234       0.0000000000
  72800.00       0.0076840092    -688.8660821238    -688.8737661330       0.0000000000     202.1831004731       0.0000000000
  72840.00       0.0074009267    -688.8660857133    -688.8734866400       0.0000000000     194.7345813768       0.0000000000
  72880.00       0.0071000884    -688.8660744496    -688.8731745380       0.0000000000     186.8188660933       0.0000000000
  72920.00       0.0070764328    -688.8660886872    -688.8731651200       0.0000000000     186.1964360424       0.0000000000
  72960.00       0.0072660363    -688.8661291867    -688.8733952230       0.0000000000     191.1853206511       0.0000000000
  73000.00       0.0072962831    -688.8661495689    -688.8734458520       0.0000000000     191.9811796467       0.0000000000
  73040.00       0.0070822730    -688.8661335810    -688.8732158540       0.0000000000     186.3501057766       0.0000000000
  73080.00       0.0070045218    -688.8661213172    -688.8731258390       0.0000000000     184.3043003736       0.0000000000
  73120.00       0.0073368312    -688.8661491818    -688.8734860130       0.0000000000     193.0480894343       0.0000000000
  73160.00       0.0077897217    -688.8661926583    -688.8739823800       0.0000000000     204.9646282067       0.0000000000
  73200.00       0.0078801972    -688.8661978518    -688.8740780490       0.0000000000     207.3452367829       0.0000000000
  73240.00       0.0076304981    -688.8661670999    -688.8737975980       0.0000000000     200.7751081152       0.0000000000
  73280.00       0.0075480111    -688.8661605499    -688.8737085610       0.0000000000     198.6046924329       0.0000000000
  73320.00       0.0078791062    -688.8662057738    -688.8740848800       0.0000000000     207.3165313457       0.0000000000
  73360.00       0.0082631795    -688.8662618145    -688.8745249940       0.0000000000     217.4223387810       0.0000000000
  73400.00       0.0082835619    -688.8662761311    -688.8745596930       0.0000000000     217.9586450223       0.0000000000
  73440.00       0.0081198326    -688.8662525124    -688.8743723450       0.0000000000     213.6505682709       0.0000000000
  73480.00       0.0083577085    -688.8662593755    -688.8746170840       0.0000000000     219.9096038118       0.0000000000
  73520.00       0.0090909145    -688.8663188885    -688.8754098030       0.0000000000     239.2018581784       0.0000000000
  73560.00       0.0097191409    -688.8663570241    -688.8760761650       0.0000000000     255.7318711245       0.0000000000
  73600.00       0.0098826068    -688.8663384402    -688.8762210470       0.0000000000     260.0330163620       0.0000000000
  73640.00       0.0099412036    -688.8663214154    -688.8762626190       0.0000000000     261.5748257596       0.0000000000
  73680.00       0.0102899138    -688.8663509472    -688.8766408610       0.0000000000     270.7501560971       0.0000000000
  73720.00       0.0107652755    -688.8664030815    -688.8771683570       0.0000000000     283.2579613395       0.0000000000
  73760.00       0.0109482187    -688.8664338063    -688.8773820250       0.0000000000     288.0715987654       0.0000000000
  73800.00       0.0107817016    -688.8664304974    -688.8772121990       0.0000000000     283.6901692426       0.0000000000
  73840.00       0.0106687049    -688.8664342211    -688.8771029260       0.0000000000     280.7169789266       0.0000000000
  73880.00       0.0108500694    -688.8664848156    -688.8773348850       0.0000000000     285.4890761475       0.0000000000
  73920.00       0.0109563017    -688.8665300523    -688.8774863540       0.0000000000     288.2842808274       0.0000000000
  73960.00       0.0105866416    -688.8665174794    -688.8771041210       0.0000000000     278.5577140023       0.0000000000
  74000.00       0.0099474656    -688.8664960124    -688.8764434780       0.0000000000     261.7395930915       0.0000000000
  74040.00       0.0094303884    -688.8665152686    -688.8759456570       0.0000000000     248.1341609459       0.0000000000
  74080.00       0.0090456081    -688.8665565579    -688.8756021660       0.0000000000     238.0097486439       0.0000000000
  74120.00       0.0085670904    -688.8665817206    -688.8751488110       0.0000000000     225.4189006383       0.0000000000
  74160.00       0.0078799462    -688.8665838048    -688.8744637510       0.0000000000     207.3386324148       0.0000000000
  74200.00       0.0071464876    -688.8665777884    -688.8737242760       0.0000000000     188.0397317601       0.0000000000
  74240.00       0.0066359516    -688.8665879644    -688.8732239160       0.0000000000     174.6064128490       0.0000000000
  74280.00       0.0063577057    -688.8666152903    -688.8729729960       0.0000000000     167.2851535903       0.0000000000
  74320.00       0.0060698512    -688.8666270618    -688.8726969130       0.0000000000     159.7110718196       0.0000000000
  74360.00       0.0056886835    -688.8666250705    -688.8723137540       0.0000000000     149.6817142857       0.0000000000
  74400.00       0.0053504182    -688.8666303408    -688.8719807590       0.0000000000     140.7812136694       0.0000000000
  74440.00       0.0051438815    -688.8666424715    -688.8717863530       0.0000000000     135.3467826371       0.0000000000
  74480.00       0.0050476439    -688.8666584591    -688.8717061030       0.0000000000     132.8145606159       0.0000000000
  74520.00       0.0049794265    -688.8666762335    -688.8716556600       0.0000000000     131.0196113979       0.0000000000
  74560.00       0.0048670538    -688.8666863742    -688.8715534280       0.0000000000     128.0628379824       0.0000000000
  74600.00       0.0047556170    -688.8666892430    -688.8714448600       0.0000000000     125.1306935275       0.0000000000
  74640.00       0.0047743691    -688.8666976169    -688.8714719860       0.0000000000     125.6241015908       0.0000000000
  74680.00       0.0049520731    -688.8667174649    -688.8716695380       0.0000000000     130.2998834407       0.0000000000
  74720.00       0.0051587719    -688.8667427681    -688.8719015400       0.0000000000     135.7385810481       0.0000000000
  74760.00       0.0052525748    -688.8667550442    -688.8720076190       0.0000000000     138.2067413583       0.0000000000
  74800.00       0.0052961733    -688.8667549527    -688.8720511260       0.0000000000     139.3539123291       0.0000000000
  74840.00       0.0055150678    -688.8667688272    -688.8722838950       0.0000000000     145.1135052977       0.0000000000
  74880.00       0.0059467863    -688.8668075787    -688.8727543650       0.0000000000     156.4729644425       0.0000000000
  74920.00       0.0063109657    -688.8668456763    -688.8731566420       0.0000000000     166.0553202885       0.0000000000
  74960.00       0.0063644448    -688.8668518662    -688.8732163110       0.0000000000     167.4624724188       0.0000000000
  75000.00       0.0062712378    -688.8668434652    -688.8731147030       0.0000000000     165.0099935306       0.0000000000
  75040.00       0.0063331350    -688.8668670660    -688.8732002010       0.0000000000     166.6386441140       0.0000000000
  75080.00       0.0064628984    -688.8669064996    -688.8733693980       0.0000000000     170.0530043157       0.0000000000
  75120.00       0.0063944002    -688.8669091528    -688.8733035530       0.0000000000     168.2506660268       0.0000000000
  75160.00       0.0062305258    -688.8668880672    -688.8731185930       0.0000000000     163.9387725069       0.0000000000
  75200.00       0.0063359818    -688.8668936692    -688.8732296510       0.0000000000     166.7135503426       0.0000000000
  75240.00       0.0067652069    -688.8669317181    -688.8736969250       0.0000000000     178.0074009736       0.0000000000
  75280.00       0.0070916582    -688.8669615988    -688.8740532570       0.0000000000     186.5970507781       0.0000000000
  75320.00       0.0069713313    -688.8669456677    -688.8739169990       0.0000000000     183.4309870144       0.0000000000
  75360.00       0.0067033910    -688.8669181090    -688.8736215000       0.0000000000     176.3808909915       0.0000000000
  75400.00       0.0067459389    -688.8669440221    -688.8736899610       0.0000000000     177.5004191521       0.0000000000
  75440.00       0.0068954589    -688.8669924201    -688.8738878790       0.0000000000     181.4346166254       0.0000000000
  75480.00       0.0066743076    -688.8669953214    -688.8736696290       0.0000000000     175.6156408349       0.0000000000
  75520.00       0.0061822821    -688.8669671829    -688.8731494650       0.0000000000     162.6693737244       0.0000000000
  75560.00       0.0059528557    -688.8669613473    -688.8729142030       0.0000000000     156.6326626491       0.0000000000
  75600.00       0.0061843365    -688.8670007395    -688.8731850760       0.0000000000     162.7234295902       0.0000000000
  75640.00       0.0064792438    -688.8670473562    -688.8735266000       0.0000000000     170.4830865850       0.0000000000
  75680.00       0.0063993574    -688.8670468606    -688.8734462180       0.0000000000     168.3810993914       0.0000000000
  75720.00       0.0061293405    -688.8670255645    -688.8731549050       0.0000000000     161.2763652813       0.0000000000
  75760.00       0.0061360665    -688.8670527045    -688.8731887710       0.0000000000     161.4533399943       0.0000000000
  75800.00       0.0062866980    -688.8671054700    -688.8733921680       0.0000000000     165.4167860332       0.0000000000
  75840.00       0.0061013635    -688.8671108265    -688.8732121900       0.0000000000     160.5402280270       0.0000000000
  75880.00       0.0056240911    -688.8670779369    -688.8727020280       0.0000000000     147.9821479808       0.0000000000
  75920.00       0.0053629811    -688.8670639929    -688.8724269740       0.0000000000     141.1117724532       0.0000000000
  75960.00       0.0055605951    -688.8670939829    -688.8726545780       0.0000000000     146.3114285719       0.0000000000
  76000.00       0.0058823674    -688.8671368286    -688.8730191960       0.0000000000     154.7779612458       0.0000000000
  76040.00       0.0058965698    -688.8671392552    -688.8730358250       0.0000000000     155.1516592600       0.0000000000
  76080.00       0.0057343791    -688.8671130799    -688.8728474590       0.0000000000     150.8840668703       0.0000000000
  76120.00       0.0058539588    -688.8671313672    -688.8729853260       0.0000000000     154.0304689682       0.0000000000
  76160.00       0.0061848097    -688.8671849033    -688.8733697130       0.0000000000     162.7358805298       0.0000000000
  76200.00       0.0062332636    -688.8672021834    -688.8734354470       0.0000000000     164.0108083712       0.0000000000
  76240.00       0.0059288796    -688.8671797184    -688.8731085980       0.0000000000     156.0017987449       0.0000000000
  76280.00       0.0057149429    -688.8671640621    -688.8728790050       0.0000000000     150.3726557634       0.0000000000
  76320.00       0.0059260352    -688.8671848758    -688.8731109110       0.0000000000     155.9269583389       0.0000000000
  76360.00       0.0063791189    -688.8672285831    -688.8736077020       0.0000000000     167.8485812470       0.0000000000
  76400.00       0.0066268338    -688.8672468302    -688.8738736640       0.0000000000     174.3665032214       0.0000000000
  76440.00       0.0066084186    -688.8672241694    -688.8738325880       0.0000000000     173.8819583412       0.0000000000
  76480.00       0.0067616161    -688.8672209019    -688.8739825180       0.0000000000     177.9129196555       0.0000000000
  76520.00       0.0072549498    -688.8672681612    -688.8745231110       0.0000000000     190.8936091782       0.0000000000
  76560.00       0.0076384506    -688.8673064754    -688.8749449260       0.0000000000     200.9843543665       0.0000000000
  76600.00       0.0075560312    -688.8672950778    -688.8748511090       0.0000000000     198.8157201004       0.0000000000
